Raman_shift,Intensity,Sample,Location,Age,Orgs,Type
1334.16797,2327.94653,10927_4,10927,Modern,Yes,Modern
1332.35156,3311.92798,10927_4,10927,Modern,Yes,Modern
1330.5332,2200.14795,10927_4,10927,Modern,Yes,Modern
1328.7168,2596.17481,10927_4,10927,Modern,Yes,Modern
1326.89844,3093.11792,10927_4,10927,Modern,Yes,Modern
1325.08008,2624.86768,10927_4,10927,Modern,Yes,Modern
1323.25977,2361.81104,10927_4,10927,Modern,Yes,Modern
1321.44141,2086.7666,10927_4,10927,Modern,Yes,Modern
1319.62109,1594.4021,10927_4,10927,Modern,Yes,Modern
1317.80078,1391.07739,10927_4,10927,Modern,Yes,Modern
1315.98047,1418.4292,10927_4,10927,Modern,Yes,Modern
1314.1582,1375.18872,10927_4,10927,Modern,Yes,Modern
1312.33594,1065.82764,10927_4,10927,Modern,Yes,Modern
1310.51563,819.161865,10927_4,10927,Modern,Yes,Modern
1308.69141,456.975433,10927_4,10927,Modern,Yes,Modern
1306.86914,-40.181709,10927_4,10927,Modern,Yes,Modern
1305.04688,666.114502,10927_4,10927,Modern,Yes,Modern
1303.22266,728.192566,10927_4,10927,Modern,Yes,Modern
1301.39844,7.81301,10927_4,10927,Modern,Yes,Modern
1299.57422,885.156555,10927_4,10927,Modern,Yes,Modern
1297.74805,353.686737,10927_4,10927,Modern,Yes,Modern
1295.92188,-263.64496,10927_4,10927,Modern,Yes,Modern
1294.09766,180.837921,10927_4,10927,Modern,Yes,Modern
1292.26953,-29.076305,10927_4,10927,Modern,Yes,Modern
1290.44336,-392.2655,10927_4,10927,Modern,Yes,Modern
1288.61719,-782.43018,10927_4,10927,Modern,Yes,Modern
1286.78906,-203.30174,10927_4,10927,Modern,Yes,Modern
1284.96094,-165.40262,10927_4,10927,Modern,Yes,Modern
1283.13281,424.677887,10927_4,10927,Modern,Yes,Modern
1281.30273,223.894073,10927_4,10927,Modern,Yes,Modern
1279.47461,-973.37555,10927_4,10927,Modern,Yes,Modern
1277.64453,-572.00263,10927_4,10927,Modern,Yes,Modern
1275.81445,-53.593681,10927_4,10927,Modern,Yes,Modern
1273.98242,-251.67133,10927_4,10927,Modern,Yes,Modern
1272.15234,-384.08902,10927_4,10927,Modern,Yes,Modern
1270.32031,-561.06921,10927_4,10927,Modern,Yes,Modern
1268.48828,712.31781,10927_4,10927,Modern,Yes,Modern
1266.65625,222.791519,10927_4,10927,Modern,Yes,Modern
1264.82227,255.967789,10927_4,10927,Modern,Yes,Modern
1262.99023,-357.59665,10927_4,10927,Modern,Yes,Modern
1261.15625,45.148869,10927_4,10927,Modern,Yes,Modern
1259.32227,751.557922,10927_4,10927,Modern,Yes,Modern
1257.48633,292.35199,10927_4,10927,Modern,Yes,Modern
1255.65234,719.49115,10927_4,10927,Modern,Yes,Modern
1253.81641,554.273132,10927_4,10927,Modern,Yes,Modern
1251.98047,548.831787,10927_4,10927,Modern,Yes,Modern
1250.14453,488.991058,10927_4,10927,Modern,Yes,Modern
1248.30664,334.006775,10927_4,10927,Modern,Yes,Modern
1246.4707,346.463409,10927_4,10927,Modern,Yes,Modern
1244.63281,528.394531,10927_4,10927,Modern,Yes,Modern
1242.79492,-409.42908,10927_4,10927,Modern,Yes,Modern
1240.95508,674.337097,10927_4,10927,Modern,Yes,Modern
1239.11719,495.507538,10927_4,10927,Modern,Yes,Modern
1237.27734,350.451752,10927_4,10927,Modern,Yes,Modern
1235.4375,214.077927,10927_4,10927,Modern,Yes,Modern
1233.59766,287.655121,10927_4,10927,Modern,Yes,Modern
1231.75586,-133.53677,10927_4,10927,Modern,Yes,Modern
1229.91602,343.252594,10927_4,10927,Modern,Yes,Modern
1228.07422,688.270081,10927_4,10927,Modern,Yes,Modern
1226.23047,938.016846,10927_4,10927,Modern,Yes,Modern
1224.38867,721.628418,10927_4,10927,Modern,Yes,Modern
1222.54688,237.561447,10927_4,10927,Modern,Yes,Modern
1220.70313,725.781799,10927_4,10927,Modern,Yes,Modern
1218.85938,-134.8954,10927_4,10927,Modern,Yes,Modern
1217.01367,214.290955,10927_4,10927,Modern,Yes,Modern
1215.16992,-470.96463,10927_4,10927,Modern,Yes,Modern
1213.32422,589.775085,10927_4,10927,Modern,Yes,Modern
1211.47852,558.084656,10927_4,10927,Modern,Yes,Modern
1209.63281,-224.60373,10927_4,10927,Modern,Yes,Modern
1207.78711,-915.01373,10927_4,10927,Modern,Yes,Modern
1205.93945,-629.13599,10927_4,10927,Modern,Yes,Modern
1204.0918,202.79689,10927_4,10927,Modern,Yes,Modern
1202.24414,-415.59631,10927_4,10927,Modern,Yes,Modern
1200.39648,40.496029,10927_4,10927,Modern,Yes,Modern
1198.54688,-38.017792,10927_4,10927,Modern,Yes,Modern
1196.69922,-26.694433,10927_4,10927,Modern,Yes,Modern
1194.84961,-1016.2115,10927_4,10927,Modern,Yes,Modern
1193,139.858994,10927_4,10927,Modern,Yes,Modern
1191.14844,-191.92032,10927_4,10927,Modern,Yes,Modern
1189.29688,-753.35223,10927_4,10927,Modern,Yes,Modern
1187.44727,-468.46506,10927_4,10927,Modern,Yes,Modern
1185.5957,-21.726028,10927_4,10927,Modern,Yes,Modern
1183.74219,-602.76996,10927_4,10927,Modern,Yes,Modern
1181.89063,-438.51816,10927_4,10927,Modern,Yes,Modern
1180.03711,220.838806,10927_4,10927,Modern,Yes,Modern
1178.18359,74.329926,10927_4,10927,Modern,Yes,Modern
1176.33008,-308.32803,10927_4,10927,Modern,Yes,Modern
1174.47461,-365.7775,10927_4,10927,Modern,Yes,Modern
1172.62109,-219.63823,10927_4,10927,Modern,Yes,Modern
1170.76563,-34.174809,10927_4,10927,Modern,Yes,Modern
1168.9082,-945.45264,10927_4,10927,Modern,Yes,Modern
1167.05273,-870.12189,10927_4,10927,Modern,Yes,Modern
1165.19727,680.708191,10927_4,10927,Modern,Yes,Modern
1163.33984,-151.02864,10927_4,10927,Modern,Yes,Modern
1161.48242,-413.91351,10927_4,10927,Modern,Yes,Modern
1159.62305,-740.86585,10927_4,10927,Modern,Yes,Modern
1157.76563,-696.43091,10927_4,10927,Modern,Yes,Modern
1155.90625,-194.2766,10927_4,10927,Modern,Yes,Modern
1154.04688,-868.91797,10927_4,10927,Modern,Yes,Modern
1152.1875,-617.48908,10927_4,10927,Modern,Yes,Modern
1150.32813,-190.61409,10927_4,10927,Modern,Yes,Modern
1148.4668,-806.48285,10927_4,10927,Modern,Yes,Modern
1146.60547,-74.162613,10927_4,10927,Modern,Yes,Modern
1144.74414,9.177262,10927_4,10927,Modern,Yes,Modern
1142.88281,71.227425,10927_4,10927,Modern,Yes,Modern
1141.01953,-654.28772,10927_4,10927,Modern,Yes,Modern
1139.15625,-725.90039,10927_4,10927,Modern,Yes,Modern
1137.29297,-925.21875,10927_4,10927,Modern,Yes,Modern
1135.42969,123.509087,10927_4,10927,Modern,Yes,Modern
1133.56641,44.847424,10927_4,10927,Modern,Yes,Modern
1131.70117,-148.53287,10927_4,10927,Modern,Yes,Modern
1129.83594,167.832733,10927_4,10927,Modern,Yes,Modern
1127.9707,-276.97702,10927_4,10927,Modern,Yes,Modern
1126.10352,-444.27216,10927_4,10927,Modern,Yes,Modern
1124.23828,96.219696,10927_4,10927,Modern,Yes,Modern
1122.37109,-137.1545,10927_4,10927,Modern,Yes,Modern
1120.50391,414.482422,10927_4,10927,Modern,Yes,Modern
1118.63672,-557.75287,10927_4,10927,Modern,Yes,Modern
1116.76758,375.242157,10927_4,10927,Modern,Yes,Modern
1114.89844,1015.05249,10927_4,10927,Modern,Yes,Modern
1113.0293,121.675743,10927_4,10927,Modern,Yes,Modern
1111.16016,-653.84314,10927_4,10927,Modern,Yes,Modern
1109.29102,-1086.3651,10927_4,10927,Modern,Yes,Modern
1107.41992,-982.91534,10927_4,10927,Modern,Yes,Modern
1105.54883,-729.34613,10927_4,10927,Modern,Yes,Modern
1103.67773,208.956436,10927_4,10927,Modern,Yes,Modern
1101.80469,-518.42957,10927_4,10927,Modern,Yes,Modern
1099.93359,-246.14117,10927_4,10927,Modern,Yes,Modern
1098.06055,86.262222,10927_4,10927,Modern,Yes,Modern
1096.1875,-547.72516,10927_4,10927,Modern,Yes,Modern
1094.31445,-283.50693,10927_4,10927,Modern,Yes,Modern
1092.43945,-406.83435,10927_4,10927,Modern,Yes,Modern
1090.56445,-598.27924,10927_4,10927,Modern,Yes,Modern
1088.68945,-479.01865,10927_4,10927,Modern,Yes,Modern
1086.81445,-118.02598,10927_4,10927,Modern,Yes,Modern
1084.93945,-108.14912,10927_4,10927,Modern,Yes,Modern
1083.0625,158.280045,10927_4,10927,Modern,Yes,Modern
1081.18555,864.179504,10927_4,10927,Modern,Yes,Modern
1079.30859,-154.97864,10927_4,10927,Modern,Yes,Modern
1077.42969,33.448215,10927_4,10927,Modern,Yes,Modern
1075.55273,241.108475,10927_4,10927,Modern,Yes,Modern
1073.67383,425.869537,10927_4,10927,Modern,Yes,Modern
1071.79492,452.930939,10927_4,10927,Modern,Yes,Modern
1069.91602,496.000641,10927_4,10927,Modern,Yes,Modern
1068.03516,-317.08283,10927_4,10927,Modern,Yes,Modern
1066.1543,199.61348,10927_4,10927,Modern,Yes,Modern
1064.27344,-66.321457,10927_4,10927,Modern,Yes,Modern
1062.39258,-60.079433,10927_4,10927,Modern,Yes,Modern
1060.51172,128.50766,10927_4,10927,Modern,Yes,Modern
1058.62891,-128.15529,10927_4,10927,Modern,Yes,Modern
1056.74609,-358.87723,10927_4,10927,Modern,Yes,Modern
1054.86328,-337.43723,10927_4,10927,Modern,Yes,Modern
1052.97852,-166.61079,10927_4,10927,Modern,Yes,Modern
1051.0957,16.482906,10927_4,10927,Modern,Yes,Modern
1049.21094,-153.79105,10927_4,10927,Modern,Yes,Modern
1047.32617,166.182434,10927_4,10927,Modern,Yes,Modern
1045.44141,-2.347608,10927_4,10927,Modern,Yes,Modern
1043.55469,-31.291851,10927_4,10927,Modern,Yes,Modern
1041.66797,-210.56319,10927_4,10927,Modern,Yes,Modern
1039.78125,-118.88526,10927_4,10927,Modern,Yes,Modern
1037.89453,161.159592,10927_4,10927,Modern,Yes,Modern
1036.00586,415.292847,10927_4,10927,Modern,Yes,Modern
1034.11914,258.919586,10927_4,10927,Modern,Yes,Modern
1032.23047,572.738342,10927_4,10927,Modern,Yes,Modern
1030.3418,37.210403,10927_4,10927,Modern,Yes,Modern
1028.45117,-85.968948,10927_4,10927,Modern,Yes,Modern
1026.5625,-249.31499,10927_4,10927,Modern,Yes,Modern
1024.67188,572.051453,10927_4,10927,Modern,Yes,Modern
1022.7793,-335.5174,10927_4,10927,Modern,Yes,Modern
1020.88867,-476.76364,10927_4,10927,Modern,Yes,Modern
1018.99805,99.249947,10927_4,10927,Modern,Yes,Modern
1017.10547,-486.3234,10927_4,10927,Modern,Yes,Modern
1015.21289,176.051529,10927_4,10927,Modern,Yes,Modern
1013.31836,-343.03882,10927_4,10927,Modern,Yes,Modern
1011.42578,-151.9157,10927_4,10927,Modern,Yes,Modern
1009.53125,414.766937,10927_4,10927,Modern,Yes,Modern
1007.63672,-324.50784,10927_4,10927,Modern,Yes,Modern
1005.74219,-254.54613,10927_4,10927,Modern,Yes,Modern
1003.8457,-196.23767,10927_4,10927,Modern,Yes,Modern
1001.95117,-17.77656,10927_4,10927,Modern,Yes,Modern
1000.05469,295.71521,10927_4,10927,Modern,Yes,Modern
998.158203,105.693192,10927_4,10927,Modern,Yes,Modern
996.259766,81.955116,10927_4,10927,Modern,Yes,Modern
994.363281,-260.16449,10927_4,10927,Modern,Yes,Modern
992.464844,-9.287382,10927_4,10927,Modern,Yes,Modern
990.566406,1.182325,10927_4,10927,Modern,Yes,Modern
988.666016,-439.55676,10927_4,10927,Modern,Yes,Modern
986.767578,-1012.6601,10927_4,10927,Modern,Yes,Modern
984.867188,-293.1684,10927_4,10927,Modern,Yes,Modern
982.966797,-209.433,10927_4,10927,Modern,Yes,Modern
981.064453,-198.9234,10927_4,10927,Modern,Yes,Modern
979.164063,3.633891,10927_4,10927,Modern,Yes,Modern
977.261719,-914.60614,10927_4,10927,Modern,Yes,Modern
975.359375,168.192505,10927_4,10927,Modern,Yes,Modern
973.457031,-265.47644,10927_4,10927,Modern,Yes,Modern
971.552734,-291.48459,10927_4,10927,Modern,Yes,Modern
969.650391,-883.74872,10927_4,10927,Modern,Yes,Modern
967.746094,-464.76999,10927_4,10927,Modern,Yes,Modern
965.841797,-840.25678,10927_4,10927,Modern,Yes,Modern
963.935547,-391.41754,10927_4,10927,Modern,Yes,Modern
962.03125,-297.7739,10927_4,10927,Modern,Yes,Modern
960.125,-293.8157,10927_4,10927,Modern,Yes,Modern
958.21875,-703.58411,10927_4,10927,Modern,Yes,Modern
956.310547,-457.26935,10927_4,10927,Modern,Yes,Modern
954.404297,208.939941,10927_4,10927,Modern,Yes,Modern
952.496094,267.830292,10927_4,10927,Modern,Yes,Modern
950.587891,-380.13522,10927_4,10927,Modern,Yes,Modern
948.679688,233.923538,10927_4,10927,Modern,Yes,Modern
946.769531,339.656372,10927_4,10927,Modern,Yes,Modern
944.859375,138.041275,10927_4,10927,Modern,Yes,Modern
942.949219,203.486755,10927_4,10927,Modern,Yes,Modern
941.039063,252.541946,10927_4,10927,Modern,Yes,Modern
939.126953,-21.516666,10927_4,10927,Modern,Yes,Modern
937.216797,513.869934,10927_4,10927,Modern,Yes,Modern
935.304688,38.712173,10927_4,10927,Modern,Yes,Modern
933.392578,398.563782,10927_4,10927,Modern,Yes,Modern
931.478516,-231.15332,10927_4,10927,Modern,Yes,Modern
929.564453,711.98645,10927_4,10927,Modern,Yes,Modern
927.652344,244.669067,10927_4,10927,Modern,Yes,Modern
925.736328,334.199341,10927_4,10927,Modern,Yes,Modern
923.822266,-303.28235,10927_4,10927,Modern,Yes,Modern
921.90625,-502.47507,10927_4,10927,Modern,Yes,Modern
919.992188,223.349731,10927_4,10927,Modern,Yes,Modern
918.074219,-367.24908,10927_4,10927,Modern,Yes,Modern
916.158203,-161.68425,10927_4,10927,Modern,Yes,Modern
914.242188,-95.421532,10927_4,10927,Modern,Yes,Modern
912.324219,-738.96973,10927_4,10927,Modern,Yes,Modern
910.40625,-1021.8211,10927_4,10927,Modern,Yes,Modern
908.486328,-236.48744,10927_4,10927,Modern,Yes,Modern
906.568359,-271.90576,10927_4,10927,Modern,Yes,Modern
904.648438,486.110504,10927_4,10927,Modern,Yes,Modern
902.728516,-14.033059,10927_4,10927,Modern,Yes,Modern
900.808594,-464.97501,10927_4,10927,Modern,Yes,Modern
898.886719,-98.107201,10927_4,10927,Modern,Yes,Modern
896.966797,-396.30847,10927_4,10927,Modern,Yes,Modern
895.044922,-565.48395,10927_4,10927,Modern,Yes,Modern
893.123047,-805.93506,10927_4,10927,Modern,Yes,Modern
891.199219,-482.13406,10927_4,10927,Modern,Yes,Modern
889.275391,-727.63037,10927_4,10927,Modern,Yes,Modern
887.353516,213.666214,10927_4,10927,Modern,Yes,Modern
885.427734,-355.08633,10927_4,10927,Modern,Yes,Modern
883.503906,-542.66827,10927_4,10927,Modern,Yes,Modern
881.578125,-6.147456,10927_4,10927,Modern,Yes,Modern
879.654297,201.541901,10927_4,10927,Modern,Yes,Modern
877.726563,393.928955,10927_4,10927,Modern,Yes,Modern
875.800781,-74.418297,10927_4,10927,Modern,Yes,Modern
873.873047,-19.371397,10927_4,10927,Modern,Yes,Modern
871.947266,135.024521,10927_4,10927,Modern,Yes,Modern
870.019531,-15.977869,10927_4,10927,Modern,Yes,Modern
868.089844,-63.016026,10927_4,10927,Modern,Yes,Modern
866.162109,-187.92897,10927_4,10927,Modern,Yes,Modern
864.232422,195.488068,10927_4,10927,Modern,Yes,Modern
862.302734,128.519424,10927_4,10927,Modern,Yes,Modern
860.373047,100.195595,10927_4,10927,Modern,Yes,Modern
858.441406,-343.09863,10927_4,10927,Modern,Yes,Modern
856.509766,149.77153,10927_4,10927,Modern,Yes,Modern
854.578125,164.35611,10927_4,10927,Modern,Yes,Modern
852.646484,403.181152,10927_4,10927,Modern,Yes,Modern
850.714844,-826.0481,10927_4,10927,Modern,Yes,Modern
848.78125,-554.51801,10927_4,10927,Modern,Yes,Modern
846.847656,119.555649,10927_4,10927,Modern,Yes,Modern
844.914063,-23.304134,10927_4,10927,Modern,Yes,Modern
842.980469,82.480858,10927_4,10927,Modern,Yes,Modern
841.044922,-471.19678,10927_4,10927,Modern,Yes,Modern
839.109375,54.064232,10927_4,10927,Modern,Yes,Modern
837.173828,291.690979,10927_4,10927,Modern,Yes,Modern
835.236328,-397.17148,10927_4,10927,Modern,Yes,Modern
833.300781,-397.69312,10927_4,10927,Modern,Yes,Modern
831.363281,-261.79065,10927_4,10927,Modern,Yes,Modern
829.425781,279.265259,10927_4,10927,Modern,Yes,Modern
827.488281,20.984495,10927_4,10927,Modern,Yes,Modern
825.548828,-299.7807,10927_4,10927,Modern,Yes,Modern
823.609375,154.810333,10927_4,10927,Modern,Yes,Modern
821.669922,12.495193,10927_4,10927,Modern,Yes,Modern
819.730469,-80.387695,10927_4,10927,Modern,Yes,Modern
817.789063,-23.256044,10927_4,10927,Modern,Yes,Modern
815.847656,127.992958,10927_4,10927,Modern,Yes,Modern
813.90625,296.994354,10927_4,10927,Modern,Yes,Modern
811.964844,128.499863,10927_4,10927,Modern,Yes,Modern
810.023438,913.917236,10927_4,10927,Modern,Yes,Modern
808.080078,769.885742,10927_4,10927,Modern,Yes,Modern
806.136719,586.589661,10927_4,10927,Modern,Yes,Modern
804.193359,140.335373,10927_4,10927,Modern,Yes,Modern
802.248047,638.761597,10927_4,10927,Modern,Yes,Modern
800.302734,375.08136,10927_4,10927,Modern,Yes,Modern
798.357422,296.338348,10927_4,10927,Modern,Yes,Modern
796.412109,521.044556,10927_4,10927,Modern,Yes,Modern
794.466797,680.735352,10927_4,10927,Modern,Yes,Modern
792.519531,304.031036,10927_4,10927,Modern,Yes,Modern
790.572266,887.911987,10927_4,10927,Modern,Yes,Modern
788.625,96.966263,10927_4,10927,Modern,Yes,Modern
786.677734,665.03949,10927_4,10927,Modern,Yes,Modern
784.728516,316.011505,10927_4,10927,Modern,Yes,Modern
782.779297,-205.48268,10927_4,10927,Modern,Yes,Modern
780.830078,170.463455,10927_4,10927,Modern,Yes,Modern
778.878906,301.774628,10927_4,10927,Modern,Yes,Modern
776.929688,572.700684,10927_4,10927,Modern,Yes,Modern
774.978516,157.640671,10927_4,10927,Modern,Yes,Modern
773.027344,156.622925,10927_4,10927,Modern,Yes,Modern
771.074219,26.899712,10927_4,10927,Modern,Yes,Modern
769.123047,48.285191,10927_4,10927,Modern,Yes,Modern
767.169922,127.694572,10927_4,10927,Modern,Yes,Modern
765.216797,-1.213979,10927_4,10927,Modern,Yes,Modern
763.263672,-356.71127,10927_4,10927,Modern,Yes,Modern
761.308594,-91.64415,10927_4,10927,Modern,Yes,Modern
759.353516,-319.5401,10927_4,10927,Modern,Yes,Modern
757.398438,128.627731,10927_4,10927,Modern,Yes,Modern
755.443359,-4.331672,10927_4,10927,Modern,Yes,Modern
753.486328,-427.02826,10927_4,10927,Modern,Yes,Modern
751.53125,-346.52853,10927_4,10927,Modern,Yes,Modern
749.574219,-83.814888,10927_4,10927,Modern,Yes,Modern
747.615234,-308.73871,10927_4,10927,Modern,Yes,Modern
745.658203,-559.49774,10927_4,10927,Modern,Yes,Modern
743.699219,-98.226028,10927_4,10927,Modern,Yes,Modern
741.740234,-199.20187,10927_4,10927,Modern,Yes,Modern
739.78125,-176.60997,10927_4,10927,Modern,Yes,Modern
737.820313,51.935215,10927_4,10927,Modern,Yes,Modern
735.861328,442.020752,10927_4,10927,Modern,Yes,Modern
733.900391,-4.563594,10927_4,10927,Modern,Yes,Modern
731.9375,-105.2404,10927_4,10927,Modern,Yes,Modern
729.976563,-161.41086,10927_4,10927,Modern,Yes,Modern
728.013672,415.519623,10927_4,10927,Modern,Yes,Modern
726.050781,102.068657,10927_4,10927,Modern,Yes,Modern
724.087891,106.661636,10927_4,10927,Modern,Yes,Modern
722.125,-39.382706,10927_4,10927,Modern,Yes,Modern
720.160156,-361.32132,10927_4,10927,Modern,Yes,Modern
718.195313,162.742935,10927_4,10927,Modern,Yes,Modern
716.230469,-140.82018,10927_4,10927,Modern,Yes,Modern
714.263672,-161.76396,10927_4,10927,Modern,Yes,Modern
712.298828,-11.866601,10927_4,10927,Modern,Yes,Modern
710.332031,-142.61394,10927_4,10927,Modern,Yes,Modern
708.365234,-503.65277,10927_4,10927,Modern,Yes,Modern
706.396484,-235.97496,10927_4,10927,Modern,Yes,Modern
704.429688,-122.43236,10927_4,10927,Modern,Yes,Modern
702.460938,-201.63332,10927_4,10927,Modern,Yes,Modern
700.492188,-270.99857,10927_4,10927,Modern,Yes,Modern
698.521484,-670.15405,10927_4,10927,Modern,Yes,Modern
696.552734,-371.64661,10927_4,10927,Modern,Yes,Modern
694.582031,-589.96216,10927_4,10927,Modern,Yes,Modern
692.611328,32.121639,10927_4,10927,Modern,Yes,Modern
690.638672,-549.68842,10927_4,10927,Modern,Yes,Modern
688.667969,90.658592,10927_4,10927,Modern,Yes,Modern
686.695313,48.924118,10927_4,10927,Modern,Yes,Modern
684.722656,-61.644779,10927_4,10927,Modern,Yes,Modern
682.75,-137.68149,10927_4,10927,Modern,Yes,Modern
680.775391,-121.61565,10927_4,10927,Modern,Yes,Modern
678.800781,-27.939816,10927_4,10927,Modern,Yes,Modern
676.826172,-154.16078,10927_4,10927,Modern,Yes,Modern
674.851563,-241.2151,10927_4,10927,Modern,Yes,Modern
672.875,-167.85147,10927_4,10927,Modern,Yes,Modern
670.900391,-26.533539,10927_4,10927,Modern,Yes,Modern
668.923828,165.188339,10927_4,10927,Modern,Yes,Modern
666.945313,-256.90872,10927_4,10927,Modern,Yes,Modern
664.96875,521.34967,10927_4,10927,Modern,Yes,Modern
662.990234,173.307587,10927_4,10927,Modern,Yes,Modern
661.011719,270.485535,10927_4,10927,Modern,Yes,Modern
659.033203,-294.81152,10927_4,10927,Modern,Yes,Modern
657.052734,220.026825,10927_4,10927,Modern,Yes,Modern
655.074219,-25.954748,10927_4,10927,Modern,Yes,Modern
653.09375,-294.71304,10927_4,10927,Modern,Yes,Modern
651.111328,75.769394,10927_4,10927,Modern,Yes,Modern
649.130859,-398.89871,10927_4,10927,Modern,Yes,Modern
647.148438,-256.34879,10927_4,10927,Modern,Yes,Modern
645.166016,0,10927_4,10927,Modern,Yes,Modern
2433.75781,0,10927_x,10927,Modern,Yes,Modern
2432.18555,2.696444,10927_x,10927,Modern,Yes,Modern
2430.61523,723.141235,10927_x,10927,Modern,Yes,Modern
2429.04297,18.611074,10927_x,10927,Modern,Yes,Modern
2427.4707,132.100464,10927_x,10927,Modern,Yes,Modern
2425.89844,750.414368,10927_x,10927,Modern,Yes,Modern
2424.32422,579.966553,10927_x,10927,Modern,Yes,Modern
2422.75195,18.016506,10927_x,10927,Modern,Yes,Modern
2421.17773,73.627861,10927_x,10927,Modern,Yes,Modern
2419.60352,-578.41101,10927_x,10927,Modern,Yes,Modern
2418.0293,-463.53296,10927_x,10927,Modern,Yes,Modern
2416.45508,122.403229,10927_x,10927,Modern,Yes,Modern
2414.87891,-341.96027,10927_x,10927,Modern,Yes,Modern
2413.30469,4.280426,10927_x,10927,Modern,Yes,Modern
2411.72852,1082.94775,10927_x,10927,Modern,Yes,Modern
2410.15234,-297.89331,10927_x,10927,Modern,Yes,Modern
2408.57617,650.635803,10927_x,10927,Modern,Yes,Modern
2407,100.393692,10927_x,10927,Modern,Yes,Modern
2405.42188,-1074.2858,10927_x,10927,Modern,Yes,Modern
2403.8457,738.975952,10927_x,10927,Modern,Yes,Modern
2402.26758,-1112.0485,10927_x,10927,Modern,Yes,Modern
